 🇨🇳  央视频道,#genre#
玄幻剧场,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575536-1394575536-5989656318921670656-2789274528-10057-A-0-1.m3u8
科学怪物,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1099531752749-1099531752749-86436100867883008-2199063628954-10057-A-0-1.m3u8
春节电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8
动作电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1448737849-1448737849-6222281681932386304-2847687520-10057-A-0-1.m3u8
动作悬疑,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8
古墓系列,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.m3u8
港产电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524434083-1524434083-6547394531392749568-3048991622-10057-A-0-1.m3u8
港产搞笑,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8
惊悚电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1099531840863-1099531840863-86814547616202752-2199063805182-10057-A-0-1.m3u8
国产悬疑,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.m3u8
搞笑喜剧,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1279528729338-1279528729338-16851056907408900096-2559057582132-10057-A-0-1.m3u8
黑帮大片,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1388472589-1388472589-5963444361147449344-2777068634-10057-A-0-1.m3u8
黑帮电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575541-1394575541-5989656340396507136-2789274538-10057-A-0-1.m3u8
经典港片,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524418101-1524418101-6547325889225424896-3048959658-10057-A-0-1.m3u8
金庸电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.m3u8
金庸系列,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.m3u8
经典电影,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8
陈翔六点半,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1352054947-1352054947-5807031779760013312-2704233350-10057-A-0-1.m3u8
巨石强森,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1099531752774-1099531752774-86436208242065408-2199063629004-10057-A-0-1.m3u8
杰森斯坦森,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1099531752779-1099531752779-86436229716901888-2199063629014-10057-A-0-1.m3u8
周星驰,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
成龙,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8
李连杰,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394565196-1394565196-5989611908959830016-2789253848-10057-A-0-1.m3u8
甄子丹,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1423787820-1423787820-6115122123343134720-2847699096-10057-A-0-1-imgplus.m3u8
洪金宝,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/73821423-73821423-317060597529182208-2710090468-10057-A-0-1.m3u8
周润发,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8
刘德华,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8
林正英,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8
沈腾,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524418085-1524418085-6547325820505948160-3048959626-10057-A-0-1.m3u8
五福星,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8
五福星1,http://[2409:8c20:7c91:221::1c]/test-txdwk.flv.huya.com/src/1524434085-1524434085-6547394539982684160-3048991626-10057-A--0-1.m3u8


